stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
16178,16178,KINGSHIGHWAY @ DELMAR SB,NEAR SIDE KINGSHIGHWAY @ DELMAR SB,38.651820,-90.263586
16032,16032,LAMBERT DRURY @ MERAMEC STATION ROAD SB,NEAR SIDE LAMBERT DRURY @ MERAMEC STATION ROAD SB,38.537182,-90.498272
14632,14632,4143 RIDER TRAIL NORTH SB,MID-BLOCK 4143 RIDER TRAIL NORTH SB,38.765762,-90.474947
3735,3735,HEREFORD @ ELIZABETH EB,NEAR SIDE HEREFORD @ ELIZABETH EB,38.749219,-90.299710
1739,1739,ARSENAL @ PARC RIDGE WAY WB,FAR SIDE ARSENAL @ PARC RIDGE WAY WB,38.606712,-90.285511
2992,2992,OLIVE @ WOODSON WB,FAR SIDE OLIVE @ WOODSON WB,38.674132,-90.357075
5547,5547,LINDBERGH @ QUEEN ANN SB,FAR SIDE LINDBERGH @ QUEEN ANN SB,38.787295,-90.350142
6567,6567,BROADWAY @ ITASKA NB,NEAR SIDE BROADWAY @ ITASKA NB,38.570607,-90.235656
10154,10154,HALLS FERRY @ HECHT NB,FAR SIDE HALLS FERRY @ HECHT NB,38.747768,-90.253629
10467,10467,MARCEAU @ ALABAMA SB,FAR SIDE MARCEAU @ ALABAMA SB,38.545626,-90.270396
9333,9333,ARSENAL @ BENT WB,NEAR SIDE ARSENAL @ BENT WB,38.604400,-90.257635
10895,10895,HERITAGE @ HANGAR EB,NEAR SIDE HERITAGE @ HANGAR EB,38.540039,-89.860152
11912,11912,MAIN @ CHURCH WB,FAR SIDE MAIN @ CHURCH WB,38.559980,-89.898502
12511,12511,CASEYVILLE @ 44TH STREET WB,FAR SIDE CASEYVILLE @ 44TH STREET WB,38.630649,-90.104156
12929,12929,POCKET @ GOLDEN EB,NEAR SIDE POCKET @ GOLDEN EB,38.594002,-90.111485
3300,3300,LAGOON @ GRAND BASIN EB,NEAR SIDE LAGOON @ GRAND BASIN EB,38.643417,-90.291920
15915,15915,MCCLINTOCK @ VIRGINIA WB,NEAR SIDE MCCLINTOCK @ VIRGINIA WB,38.510493,-89.963078
15333,15333,MARYBELL @ BRE-MAR EB,NEAR SIDE MARYBELL @ BRE-MAR EB,38.603900,-90.077603
3367,3367,PARK @ VIRGINIA WB,NEAR SIDE PARK @ VIRGINIA WB,38.620028,-90.232781
7615,7615,MACKENZIE @ PAULINE PLACE SB,NEAR SIDE MACKENZIE @ PAULINE PLACE SB,38.548140,-90.323332
7730,7730,TESSON FERRY @ KENNERLY SB,FAR SIDE TESSON FERRY @ KENNERLY SB,38.508498,-90.377200
14831,14831,CHESTERFIELD PARKWAY @ BURKHARDT PLACE NB,NEAR SIDE CHESTERFIELD PARKWAY @ BURKHARDT PLACE NB,38.653483,-90.568652
12357,12357,MAIN @ RAUCH WB,FAR SIDE MAIN @ RAUCH WB,38.449500,-90.205527
2875,2875,WOODBINE @ WILLOW EB,NEAR SIDE WOODBINE @ WILLOW EB,38.574242,-90.413001
3180,3180,FINE ARTS @ ST. LOUIS ZOO SB,NEAR SIDE FINE ARTS @ ST. LOUIS ZOO SB,38.636939,-90.291160
3002,3002,OLIVE @ MAGNET WB,NEAR SIDE OLIVE @ MAGNET WB,38.674165,-90.378222
15298,15298,1246 CENTRAL PARK NB,MID-BLOCK 1246 CENTRAL PARK NB,38.575323,-89.932932
2090,2090,DELMAR @ BIG BEND EB,FAR SIDE DELMAR @ BIG BEND EB,38.656647,-90.313757
5064,5064,MANCHESTER @ BALLAS EB,FAR SIDE MANCHESTER @ BALLAS EB,38.603456,-90.443470
7399,7399,5645 ST. LOUIS WB,MID-BLOCK 5645 ST. LOUIS WB,38.678913,-90.271296
9134,9134,NATURAL BRIDGE @ CLARA WB,NEAR SIDE NATURAL BRIDGE @ CLARA WB,38.682875,-90.266155
9638,9638,535 NORTH HIGHWAY WB,MID-BLOCK 535 NORTH HIGHWAY WB,38.543218,-90.449860
12745,12745,COLLINSVILLE @ ILLINOIS ROUTE 203 EB,FAR SIDE COLLINSVILLE @ ILLINOIS ROUTE 203 EB,38.641779,-90.126690
14753,14753,SHREWSBURY METROLINK STATION,,38.592869,-90.319436
2559,2559,SCHUETZ @ WILLOW BROOK EB,FAR SIDE SCHUETZ @ WILLOW BROOK EB,38.684380,-90.411920
3796,3796,NORTH FLORISSANT @ SALISBURY SB,NEAR SIDE NORTH FLORISSANT @ SALISBURY SB,38.659458,-90.205156
15523,15523,4616 LINDELL EB,MID-BLOCK 4616 LINDELL EB,38.642776,-90.259855
4258,4258,WOODSON @ LEENORA SB,FAR SIDE WOODSON @ LEENORA SB,38.722347,-90.358525
5106,5106,MANCHESTER @ LOUIS EB,FAR SIDE MANCHESTER @ LOUIS EB,38.611695,-90.338993
7111,7111,DR ML KING @ KINGSHIGHWAY EB,NEAR SIDE DR ML KING @ KINGSHIGHWAY EB,38.663050,-90.261754
15934,15934,LEMAY FERRY @ PARK RIDE LOT SB,MID-BLOCK LEMAY FERRY @ PARK RIDE LOT SB,38.466118,-90.356574
9826,9826,BIG BEND @ OAK LEAF MANOR COURT WB,FAR SIDE BIG BEND @ OAK LEAF MANOR COURT WB,38.567595,-90.552579
9497,9497,ARSENAL @ CALIFORNIA EB,FAR SIDE ARSENAL @ CALIFORNIA EB,38.600007,-90.228491
9858,9858,BIG BEND @ BEDFORD FALLS COURT EB,FAR SIDE BIG BEND @ BEDFORD FALLS COURT EB,38.567720,-90.533474
12091,12091,9410 MAIN SB,MID-BLOCK 9410 MAIN SB,38.575102,-90.055326
12910,12910,ILLINOIS ROUTE 163 @ HOMESIDE SB,NEAR SIDE ILLINOIS ROUTE 163 @ HOMESIDE SB,38.582728,-90.111789
15353,15353,NORTH BELT WEST @ MAIN WB,NEAR SIDE NORTH BELT WEST @ MAIN WB,38.541660,-90.024645
2985,2985,OLIVE @ HAFNER PLACE WB,FAR SIDE OLIVE @ HAFNER PLACE WB,38.673496,-90.346089
13133,13133,STATE @ 73RD STREET EB,FAR SIDE STATE @ 73RD STREET EB,38.597814,-90.075292
3033,3033,OLIVE @ MOSLEY WB,NEAR SIDE OLIVE @ MOSLEY WB,38.671700,-90.429390
4065,4065,GRAND @ BELL SB,NEAR SIDE GRAND @ BELL SB,38.642460,-90.229371
6234,6234,25TH STREET @ ST. LOUIS NB,FAR SIDE 25TH STREET @ ST. LOUIS NB,38.652677,-90.208928
7174,7174,ST. CHARLES ROCK ROAD @ DIX EB,FAR SIDE ST. CHARLES ROCK ROAD @ DIX EB,38.717391,-90.362771
7685,7685,HEEGE @ OAK WB,NEAR SIDE HEEGE @ OAK WB,38.562163,-90.306108
15648,15648,LELAND @ VERNON NB,NEAR SIDE LELAND @ VERNON NB,38.661372,-90.305022
16340,16340,NEW HALLS FERRY @ OLD HALLS FERRY SB,NEAR SIDE NEW HALLS FERRY @ OLD HALLS FERRY SB,38.764774,-90.259790
8874,8874,GRAND @ MONTANA SB,NEAR SIDE GRAND @ MONTANA SB,38.583570,-90.244790
8794,8794,CHIPPEWA @ RIDGEWOOD EB,NEAR SIDE CHIPPEWA @ RIDGEWOOD EB,38.591040,-90.270050
9098,9098,PARNELL @ NORTH MARKET NB,NEAR SIDE PARNELL @ NORTH MARKET NB,38.649285,-90.212374
12370,12370,MAIN @ LINDEMANN NB,NEAR SIDE MAIN @ LINDEMANN NB,38.519227,-90.210589
11620,11620,ILLINOIS @ HUNTWOOD NB,FAR SIDE ILLINOIS @ HUNTWOOD NB,38.556297,-89.984426
11551,11551,ILLINOIS ROUTE 157 @ SASAK PLACE NB,FAR SIDE ILLINOIS ROUTE 157 @ SASAK PLACE NB,38.617526,-90.042650
13398,13398,BELLEVUE @ MANCHESTER SB,NEAR SIDE BELLEVUE @ MANCHESTER SB,38.614465,-90.313982
12603,12603,6596 BOND EB,MID-BLOCK 6596 BOND EB,38.568616,-90.104685
13826,13826,13TH STREET @ CLINTON SB,FAR SIDE 13TH STREET @ CLINTON SB,38.646790,-90.194090
16103,16103,OLIVE @ STABLESTONE EB,FAR SIDE OLIVE @ STABLESTONE EB,38.678927,-90.520529
14139,14139,CASS @ WEBSTER EB,FAR SIDE CASS @ WEBSTER EB,38.646932,-90.222102
14653,14653,MCDONNELL @ LINDBERGH EB,FAR SIDE MCDONNELL @ LINDBERGH EB,38.764706,-90.369477
3512,3512,NORTH FLORISSANT @ MADISON NB,NEAR SIDE NORTH FLORISSANT @ MADISON NB,38.645102,-90.197108
2400,2400,PAGE @ NEWSTEAD WB,NEAR SIDE PAGE @ NEWSTEAD WB,38.654440,-90.246350
1341,1341,DUNN @ STONEBURY EB,MID-BLOCK DUNN @ STONEBURY EB,38.772289,-90.300187
15176,15176,OLIVE @ FERGUSON EB,NEAR SIDE OLIVE @ FERGUSON EB,38.663228,-90.311166
15186,15186,OLIVE @ SUTTER WB,NEAR SIDE OLIVE @ SUTTER WB,38.662350,-90.302503
7873,7873,TESSON FERRY @ GREEN PARK EB,FAR SIDE TESSON FERRY @ GREEN PARK EB,38.530731,-90.344398
9253,9253,NATURAL BRIDGE @ GERALDINE WB,FAR SIDE NATURAL BRIDGE @ GERALDINE WB,38.678350,-90.256221
15527,15527,MAIN @ SCATES NB,FAR SIDE MAIN @ SCATES NB,38.637636,-90.024224
11875,11875,STATE @ LAWN EB,NEAR SIDE STATE @ LAWN EB,38.592156,-89.922270
12306,12306,MAIN @ GUNDLACH SB,NEAR SIDE MAIN @ GUNDLACH SB,38.447606,-90.204319
10896,10896,HERITAGE @ POW-MIA EB,FAR SIDE HERITAGE @ POW-MIA EB,38.540016,-89.862677
12043,12043,WEBER @ AGNES NB,FAR SIDE WEBER @ AGNES NB,38.586824,-89.898021
10989,10989,EAST US-50 @ EASTGATE EB,FAR SIDE EAST US-50 @ EASTGATE EB,38.581780,-89.877006
11564,11564,MAIN @ WASHINGTON NB,NEAR SIDE MAIN @ WASHINGTON NB,38.635157,-90.026837
12804,12804,MISSOURI @ 15TH STREET EB,FAR SIDE MISSOURI @ 15TH STREET EB,38.616340,-90.147478
12200,12200,MAIN @ 19TH STREET WB,NEAR SIDE MAIN @ 19TH STREET WB,38.519290,-90.005021
14278,14278,BOND @ 50TH STREET EB,NEAR SIDE BOND @ 50TH STREET EB,38.578554,-90.116233
14684,14684,DORSETT @ WELDON PARKWAY EB,FAR SIDE DORSETT @ WELDON PARKWAY EB,38.714438,-90.440785
13570,13570,MANCHESTER @ MCCAUSLAND EB,FAR SIDE MANCHESTER @ MCCAUSLAND EB,38.616536,-90.308783
1713,1713,SHAW @ LAWRENCE WB,NEAR SIDE SHAW @ LAWRENCE WB,38.615936,-90.247746
9142,9142,NATURAL BRIDGE @ SALOME PLACE WB,FAR SIDE NATURAL BRIDGE @ SALOME PLACE WB,38.694367,-90.282497
9179,9179,NATURAL BRIDGE @ WOODSON WB,NEAR SIDE NATURAL BRIDGE @ WOODSON WB,38.735514,-90.356273
10108,10108,CLAYTON @ MAYFAIR EB,NEAR SIDE CLAYTON @ MAYFAIR EB,38.607508,-90.571431
13387,13387,BELLEVUE @ WISE SB,FAR SIDE BELLEVUE @ WISE SB,38.630245,-90.312380
12241,12241,MAIN @ 78TH STREET WB,FAR SIDE MAIN @ 78TH STREET WB,38.563576,-90.047956
13712,13712,CASS @ GRAND EB,NEAR SIDE CASS @ GRAND EB,38.648128,-90.226209
16175,16175,WINTERS @ WARD-BUILDING #1889 WB,MID-BLOCK WINTERS @ WARD-BUILDING #1889 WB,38.537002,-89.868367
15456,15456,HANGAR @ SOUTH WB,NEAR SIDE HANGAR @ SOUTH WB,38.536634,-89.860795
2782,2782,WATSON @ SCANLAN SB,FAR SIDE WATSON @ SCANLAN SB,38.605054,-90.296372
15698,15698,ADIE @ NORTHLINE INDUSTRIAL WB,NEAR SIDE ADIE @ NORTHLINE INDUSTRIAL WB,38.706716,-90.429622
4339,4339,FERGUSON @ JULIAN SB,NEAR SIDE FERGUSON @ JULIAN SB,38.670194,-90.309897
5576,5576,LINDBERGH @ MANCHESTER SB,NEAR SIDE LINDBERGH @ MANCHESTER SB,38.600856,-90.406408
5683,5683,320 SOUTH KIRKWOOD NB,MID-BLOCK 320 SOUTH KIRKWOOD NB,38.578155,-90.406346
8044,8044,NEWSTEAD @ GREER NB,FAR SIDE NEWSTEAD @ GREER NB,38.666015,-90.238965
7237,7237,ST. LOUIS @ TAYLOR EB,NEAR SIDE ST. LOUIS @ TAYLOR EB,38.665140,-90.243029
9442,9442,MORGANFORD @ ALMA NB,NEAR SIDE MORGANFORD @ ALMA NB,38.567957,-90.275291
9775,9775,HOWDERSHELL @ DUNN WB,FAR SIDE HOWDERSHELL @ DUNN WB,38.782540,-90.384161
12284,12284,MAIN @ GODIN SB,NEAR SIDE MAIN @ GODIN SB,38.521946,-90.209687
12087,12087,MAIN @ 98TH STREET SB,FAR SIDE MAIN @ 98TH STREET SB,38.580481,-90.056492
12601,12601,BOND @ TOUCHETTE REGIONAL HOSPITAL EB,MID-BLOCK BOND @ TOUCHETTE REGIONAL HOSPITAL EB,38.571105,-90.107580
14101,14101,LUCAS-HUNT @ JENWOOD NB,NEAR SIDE LUCAS-HUNT @ JENWOOD NB,38.723280,-90.276750
16214,16214,GRAVOIS @ HIGHWAY 141 EB,FAR SIDE GRAVOIS @ HIGHWAY 141 EB,38.512046,-90.444097
3574,3574,WEST FLORISSANT @ EMERSON ELECTRIC NB,MID-BLOCK WEST FLORISSANT @ EMERSON ELECTRIC NB,38.731159,-90.277367
3196,3196,HAMPTON @ SCANLAN SB,NEAR SIDE HAMPTON @ SCANLAN SB,38.604679,-90.290914
3251,3251,GOODFELLOW @ SELBER COURT SB,NEAR SIDE GOODFELLOW @ SELBER COURT SB,38.683563,-90.272210
15313,15313,MARYBELL @ 81ST STREET WB,NEAR SIDE MARYBELL @ 81ST STREET WB,38.597576,-90.064506
5674,5674,LINDBERGH @ DEANE COURT NB,FAR SIDE LINDBERGH @ DEANE COURT NB,38.556987,-90.406822
6310,6310,RIVERVIEW @ VIVIAN SB,FAR SIDE RIVERVIEW @ VIVIAN SB,38.711012,-90.245490
6790,6790,LEWIS AND CLARK @ JENNINGS STATION ROAD NB,FAR SIDE LEWIS AND CLARK @ JENNINGS STATION ROAD NB,38.729451,-90.240099
7760,7760,GRAVOIS @ TAFT EB,NEAR SIDE GRAVOIS @ TAFT EB,38.585004,-90.262319
9086,9086,JEFFERSON @ OLIVE NB,FAR SIDE JEFFERSON @ OLIVE NB,38.633283,-90.214073
15591,15591,ILLINOIS @ PERRY PLACE NB,FAR SIDE ILLINOIS @ PERRY PLACE NB,38.639569,-89.985274
11656,11656,ILLINOIS @ COMMERCE ACCESS NB,NEAR SIDE ILLINOIS @ COMMERCE ACCESS NB,38.646234,-89.985391
13257,13257,LUCAS-HUNT @ NATURAL BRIDGE SB,FAR SIDE LUCAS-HUNT @ NATURAL BRIDGE SB,38.701209,-90.292959
16360,16360,SHILOH VETERANS CLINIC LOOP,MID-BLOCK SHILOH VETERANS CLINIC LOOP,38.573512,-89.921408
3481,3481,PARK @ THERESA EB,NEAR SIDE PARK @ THERESA EB,38.620330,-90.236416
3149,3149,OLIVE @ PRICE EB,FAR SIDE OLIVE @ PRICE EB,38.674010,-90.366510
3061,3061,OLIVE @ OLD RIVERWOODS WB,NEAR SIDE OLIVE @ OLD RIVERWOODS WB,38.675372,-90.530904
13174,13174,STATE @ 81ST STREET WB,FAR SIDE STATE @ 81ST STREET WB,38.593726,-90.068445
2331,2331,KINGSHIGHWAY @ ROSA NB,NEAR SIDE KINGSHIGHWAY @ ROSA NB,38.580072,-90.279391
15105,15105,LILAC @ NORTHRIDGE SB,FAR SIDE LILAC @ NORTHRIDGE SB,38.745342,-90.214253
15027,15027,STRASSNER @ URBAN WB,NEAR SIDE STRASSNER @ URBAN WB,38.624176,-90.346633
8804,8804,CHIPPEWA @ GRAND EB,FAR SIDE CHIPPEWA @ GRAND EB,38.588210,-90.244030
15167,15167,4621 WORLD PARKWAY CIRCLE SB,MID-BLOCK 4621 WORLD PARKWAY CIRCLE SB,38.726463,-90.336063
8990,8990,KINGSHIGHWAY @ RHODES NB,NEAR SIDE KINGSHIGHWAY @ RHODES NB,38.577078,-90.282855
8370,8370,HAMILTON @ CLEMENS NB,NEAR SIDE HAMILTON @ CLEMENS NB,38.656925,-90.290104
8786,8786,5646 CHIPPEWA EB,NEAR SIDE 5646 CHIPPEWA EB,38.592829,-90.289392
14976,14976,MACKENZIE @ HOLLY HILLS NB,FAR SIDE MACKENZIE @ HOLLY HILLS NB,38.580707,-90.318327
12122,12122,4716 MAIN SB,MID-BLOCK 4716 MAIN SB,38.542115,-90.025952
10919,10919,WINTERS @ DINING HALL BUILDING #1800 WB,MID-BLOCK WINTERS @ DINING HALL BUILDING #1800 WB,38.536999,-89.873195
12674,12674,BOND @ 36TH STREET WB,FAR SIDE BOND @ 36TH STREET WB,38.593055,-90.132525
13017,13017,DONNA @ CAMP JACKSON SB,NEAR SIDE DONNA @ CAMP JACKSON SB,38.550325,-90.121380
16277,16277,HAZELWEST @ HOWDERSHELL WB,NEAR SIDE HAZELWEST @ HOWDERSHELL WB,38.784056,-90.378651
2498,2498,PAGE @ MORTON EB,NEAR SIDE PAGE @ MORTON EB,38.671191,-90.291466
2499,2499,PAGE @ HODIAMONT EB,FAR SIDE PAGE @ HODIAMONT EB,38.669830,-90.288820
2633,2633,WATERMAN @ DE BALIVIERE WB,FAR SIDE WATERMAN @ DE BALIVIERE WB,38.649949,-90.285298
1680,1680,BROADWAY @ CONVENTION PLAZA SB,NEAR SIDE BROADWAY @ CONVENTION PLAZA SB,38.631573,-90.187838
2938,2938,WATSON @ FYLER NB,NEAR SIDE WATSON @ FYLER NB,38.602452,-90.298836
4867,4867,CLAYTON @ TEMPLETON PLACE EB,NEAR SIDE CLAYTON @ TEMPLETON PLACE EB,38.629951,-90.496946
5274,5274,LADUE @ HUNTER WB,NEAR SIDE LADUE @ HUNTER WB,38.653382,-90.350835
5391,5391,DALE @ LACLEDE STATION ROAD WB,NEAR SIDE DALE @ LACLEDE STATION ROAD WB,38.627760,-90.329465
6538,6538,BERWYN @ LEWIS AND CLARK EB,NEAR SIDE BERWYN @ LEWIS AND CLARK EB,38.746876,-90.240193
6242,6242,25TH STREET @ NEWHOUSE NB,NEAR SIDE 25TH STREET @ NEWHOUSE NB,38.661574,-90.209805
6928,6928,LACKLAND @ BRYANT WB,FAR SIDE LACKLAND @ BRYANT WB,38.696103,-90.382687
8723,8723,8749 WATSON WB,MID-BLOCK 8749 WATSON WB,38.564203,-90.363484
8625,8625,UNION @ ST. LOUIS NB,NEAR SIDE UNION @ ST. LOUIS NB,38.674104,-90.261803
9111,9111,NATURAL BRIDGE @ PRAIRIE WB,NEAR SIDE NATURAL BRIDGE @ PRAIRIE WB,38.662666,-90.220021
11016,11016,MAIN @ RAILWAY WB,NEAR SIDE MAIN @ RAILWAY WB,38.490438,-89.797219
12060,12060,STATE @ COUNTRYSIDE WB,NEAR SIDE STATE @ COUNTRYSIDE WB,38.592411,-89.925537
11108,11108,CARLYLE @  CORAL WB,NEAR SIDE CARLYLE @  CORAL WB,38.519620,-89.938270
13828,13828,13TH STREET @ TYLER SB,NEAR SIDE 13TH STREET @ TYLER SB,38.644674,-90.193092
14305,14305,ST. CHARLES ROCK ROAD @ MCKELVEY WB,FAR SIDE ST. CHARLES ROCK ROAD @ MCKELVEY WB,38.751414,-90.426328
15453,15453,WARD @ MARTIN NB,NEAR SIDE WARD @ MARTIN NB,38.538861,-89.868918
2629,2629,PERSHING @ BELT WB,NEAR SIDE PERSHING @ BELT WB,38.648083,-90.278634
3725,3725,SUBURBAN @ SHIRLEY EB,NEAR SIDE SUBURBAN @ SHIRLEY EB,38.735840,-90.309092
14961,14961,BATES @ DEWEY WB,FAR SIDE BATES @ DEWEY WB,38.570471,-90.257716
6087,6087,NORTH HANLEY @ FROST NB,FAR SIDE NORTH HANLEY @ FROST NB,38.762767,-90.336652
6171,6171,SARAH @ MCPHERSON NB,NEAR SIDE SARAH @ MCPHERSON NB,38.641126,-90.245172
7621,7621,TESSON FERRY @ HERITAGE NB,NEAR SIDE TESSON FERRY @ HERITAGE NB,38.548624,-90.332667
7724,7724,TESSON FERRY @ MUSICK SB,NEAR SIDE TESSON FERRY @ MUSICK SB,38.530914,-90.344675
11071,11071,CARLYLE @ LINCOLN PLACE COURT EB,FAR SIDE CARLYLE @ LINCOLN PLACE COURT EB,38.519409,-89.936998
12436,12436,CASEYVILLE @ 37TH STREET EB,NEAR SIDE CASEYVILLE @ 37TH STREET EB,38.629529,-90.111444
12550,12550,N PARK @ N 30TH STREET SB,FAR SIDE N PARK @ N 30TH STREET SB,38.637194,-90.117163
15459,15459,WINTERS @ SECURITY BUILDING #1970 EB,NEAR SIDE WINTERS @ SECURITY BUILDING #1970 EB,38.536835,-89.867199
2455,2455,PAGE @ ASHBY WB,MID-BLOCK PAGE @ ASHBY WB,38.691957,-90.393064
3280,3280,HAMPTON @ MARQUETTE NB,FAR SIDE HAMPTON @ MARQUETTE NB,38.599409,-90.292191
2796,2796,LANSDOWNE @ MCCAUSLAND WB,FAR SIDE LANSDOWNE @ MCCAUSLAND WB,38.591802,-90.313083
1778,1778,JAMIESON @ SMILEY NB,NEAR SIDE JAMIESON @ SMILEY NB,38.607166,-90.306881
15326,15326,47TH STREET @ STATE SB,FAR SIDE 47TH STREET @ STATE SB,38.607493,-90.105933
6453,6453,BROADWAY @ POTOMAC SB,NEAR SIDE BROADWAY @ POTOMAC SB,38.590677,-90.216489
5465,5465,FOREST PARK @ BOYLE EB,FAR SIDE FOREST PARK @ BOYLE EB,38.636517,-90.251646
7669,7669,GRAVOIS @ GRAND WB,FAR SIDE GRAVOIS @ GRAND WB,38.592544,-90.243950
7948,7948,WHITTIER @ ST. FERDINAND NB,NEAR SIDE WHITTIER @ ST. FERDINAND NB,38.657524,-90.235949
9284,9284,JEFFERSON @ HOWARD SB,NEAR SIDE JEFFERSON @ HOWARD SB,38.646601,-90.212934
9988,9988,LEMAY FERRY @ KELLER PLAZA NB,FAR SIDE LEMAY FERRY @ KELLER PLAZA NB,38.498369,-90.338520
15906,15906,CENTRAL PARK @ DRURY INN WB,FAR SIDE CENTRAL PARK @ DRURY INN WB,38.572740,-89.929950
11189,11189,VICKSBURG @ DENVERSHIRE WB,NEAR SIDE VICKSBURG @ DENVERSHIRE WB,38.512727,-89.951936
12088,12088,MAIN @ 97TH STREET SB,FAR SIDE MAIN @ 97TH STREET SB,38.579321,-90.056522
12528,12528,25TH STREET @ NATALIE NB,NEAR SIDE 25TH STREET @ NATALIE NB,38.628604,-90.121363
16315,16315,TAUSSIG @ ST. CHARLES ROCK ROAD EB,FAR SIDE TAUSSIG @ ST. CHARLES ROCK ROAD EB,38.769485,-90.439304
4905,4905,CLAYTON @ WARSON EB,NEAR SIDE CLAYTON @ WARSON EB,38.635569,-90.396198
5191,5191,MANCHESTER @ HIGHLANDS BOULEVARD EB,FAR SIDE MANCHESTER @ HIGHLANDS BOULEVARD EB,38.592586,-90.504614
6560,6560,BROADWAY @ HAVEN NB,NEAR SIDE BROADWAY @ HAVEN NB,38.553854,-90.250516
7065,7065,ST. CHARLES ROCK ROAD @ NORTH HANLEY WB,FAR SIDE ST. CHARLES ROCK ROAD @ NORTH HANLEY WB,38.699036,-90.328318
6346,6346,LEE @ OBEAR EB,NEAR SIDE LEE @ OBEAR EB,38.666546,-90.215007
6752,6752,COBURG LANDS @ DARR SB,NEAR SIDE COBURG LANDS @ DARR SB,38.759640,-90.224563
7991,7991,TAYLOR @ MAFFITT SB,FAR SIDE TAYLOR @ MAFFITT SB,38.664141,-90.243665
8587,8587,UNION @ LOTUS SB,FAR SIDE UNION @ LOTUS SB,38.668892,-90.265658
11935,11935,LEBANON @ DUBLIN WB,NEAR SIDE LEBANON @ DUBLIN WB,38.538140,-89.958481
11340,11340,CENTREVILLE @ DINTELMAN SB,FAR SIDE CENTREVILLE @ DINTELMAN SB,38.506517,-89.999015
13791,13791,NORTH AND SOUTH @ BLACKBERRY SB,FAR SIDE NORTH AND SOUTH @ BLACKBERRY SB,38.664060,-90.336930
12206,12206,MAIN @ 29TH STREET WB,FAR SIDE MAIN @ 29TH STREET WB,38.527131,-90.011790
16170,16170,STATE @ VAN BUREN NB,FAR SIDE STATE @ VAN BUREN NB,38.503541,-89.994103
15990,15990,LINDBERGH @ OLD JAMESTOWN WB,NEAR SIDE LINDBERGH @ OLD JAMESTOWN WB,38.823149,-90.248802
3242,3242,GOODFELLOW @ LILLIAN SB,FAR SIDE GOODFELLOW @ LILLIAN SB,38.701480,-90.263613
3018,3018,WARSON @ GATEWAY NB,NEAR SIDE WARSON @ GATEWAY NB,38.681270,-90.394562
3378,3378,39TH STREET @ FLAD SB,NEAR SIDE 39TH STREET @ FLAD SB,38.612060,-90.245915
14983,14983,MACKENZIE @ LANGLEY SB,FAR SIDE MACKENZIE @ LANGLEY SB,38.559811,-90.322100
6486,6486,NEW HALLS FERRY @ LINDBERGH SB,FAR SIDE NEW HALLS FERRY @ LINDBERGH SB,38.808593,-90.298632
5555,5555,LINDBERGH @ HAZELWOOD LOGISTICS SB,FAR SIDE LINDBERGH @ HAZELWOOD LOGISTICS SB,38.761230,-90.373328
7600,7600,HEEGE @ NEW  HAMPSHIRE WB,NEAR SIDE HEEGE @ NEW  HAMPSHIRE WB,38.566267,-90.326106
15596,15596,MORRISON @ ST. CLAIR WB,FAR SIDE MORRISON @ ST. CLAIR WB,38.650117,-89.994783
11936,11936,LEBANON @ LAKE CHRISTINE WB,FAR SIDE LEBANON @ LAKE CHRISTINE WB,38.537726,-89.959596
11289,11289,KINSELLA @ MILLER NB,NEAR SIDE KINSELLA @ MILLER NB,38.529224,-89.994708
11492,11492,NORTH BELT WEST @ 38TH STREET WB,FAR SIDE NORTH BELT WEST @ 38TH STREET WB,38.541624,-90.012658
127,127,THEKLA @ EMERSON SB,NEAR SIDE THEKLA @ EMERSON SB,38.694926,-90.245717
3666,3666,WATERFORD @ PADDOCK EB,NEAR SIDE WATERFORD @ PADDOCK EB,38.800330,-90.310113
2686,2686,LINDBERGH @ CHAMINADE SB,NEAR SIDE LINDBERGH @ CHAMINADE SB,38.648917,-90.405548
2853,2853,WOODBINE @ MAGNOLIA WB,FAR SIDE WOODBINE @ MAGNOLIA WB,38.574441,-90.418134
6039,6039,NEW FLORISSANT @ ST. MARK NB,NEAR SIDE NEW FLORISSANT @ ST. MARK NB,38.778370,-90.320800
7038,7038,DR ML KING @ ANNIE MALONE WB,FAR SIDE DR ML KING @ ANNIE MALONE WB,38.654661,-90.240720
7398,7398,ST. LOUIS @ CLARA WB,NEAR SIDE ST. LOUIS @ CLARA WB,38.678223,-90.269638
6342,6342,LEE @ CLAY EB,NEAR SIDE LEE @ CLAY EB,38.670213,-90.223440
10836,10836,3RD STREET @ LINCOLN WB,NEAR SIDE 3RD STREET @ LINCOLN WB,38.590211,-89.910731
10974,10974,EAST US-50 @ EASTGATE WB,NEAR SIDE EAST US-50 @ EASTGATE WB,38.581810,-89.877170
13832,13832,13TH STREET @ CHAMBERS NB,NEAR SIDE 13TH STREET @ CHAMBERS NB,38.645405,-90.193199
15885,15885,CRAIG @ CRAIG ELEMENTARY SCHOOL NB,MID-BLOCK CRAIG @ CRAIG ELEMENTARY SCHOOL NB,38.683878,-90.442661
16168,16168,GREEN MOUNT COMMONS @ GAME STOP WB,MID-BLOCK GREEN MOUNT COMMONS @ GAME STOP WB,38.520584,-89.924810
2419,2419,PAGE @ HODIAMONT WB,NEAR SIDE PAGE @ HODIAMONT WB,38.669964,-90.288743
