route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
15240,3,2506843,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69124,98864
15240,2,2506785,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69127,98864
15240,2,2506803,CAHOKIA - TO CAHOKIA VIA AIRPORT,1,69121,98863
15240,2,2506793,CAHOKIA - TO CAHOKIA VIA AIRPORT,1,69124,98863
15240,1,2506721,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69129,98864
15240,1,2506695,CAHOKIA - TO CAHOKIA VIA AIRPORT,1,69128,98863
15240,3,2506834,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69126,98864
15240,2,2506768,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69128,98864
15240,1,2506704,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69129,98864
15240,1,2506681,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69128,98864
15240,1,2506718,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69129,98864
15240,1,2506722,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69128,98864
15240,3,2506829,CAHOKIA - TO CAHOKIA VIA AIRPORT,1,69122,98863
15240,1,2506686,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69124,98864
15240,2,2506802,CAHOKIA - TO CAHOKIA VIA AIRPORT,1,69123,98863
15240,2,2506773,CAHOKIA - TO CAHOKIA VIA WATER ST,1,69129,98864
15240,2,2506799,CAHOKIA - TO CAHOKIA VIA AIRPORT,1,69123,98863
15212,2,2501900,TO BALLAS TC,0,62433,98725
15212,2,2501894,TO BALLAS TC,0,62433,98725
15212,2,2501886,TO BALLAS TC,0,62435,98725
15212,1,2501840,TO BALLAS TC,0,62431,98725
15212,1,2501855,TO BALLAS TC,0,62436,98725
15212,1,2501856,TO BALLAS TC,0,62435,98725
15212,1,2501849,TO BALLAS TC,0,62433,98725
15212,3,2501944,TO NORTH HANLEY TC,1,62431,98728
15212,1,2501865,TO NORTH HANLEY TC,1,62438,98728
15212,1,2501882,TO NORTH HANLEY TC,1,62434,98728
15212,2,2501917,TO NORTH HANLEY TC,1,62432,98728
15212,2,2501918,TO NORTH HANLEY TC,1,62433,98728
15212,2,2501916,TO NORTH HANLEY TC,1,62433,98728
15212,2,2501905,TO NORTH HANLEY TC,1,62435,98728
15212,1,2501880,TO NORTH HANLEY TC,1,62433,98728
15212,1,2501877,TO NORTH HANLEY TC,1,62433,98728
15229,2,2504573,TO NORTH HANLEY TC,0,65722,98806
15229,2,2504571,TO NORTH HANLEY TC,0,65722,98806
15229,2,2504565,TO NORTH HANLEY TC,0,65722,98806
15229,2,2504552,TO NORTH HANLEY TC,0,65721,98806
15229,2,2504556,TO NORTH HANLEY TC,0,65294,98806
15229,1,2504502,TO NORTH HANLEY TC,0,65724,98806
15229,2,2504555,TO NORTH HANLEY TC,0,65723,98806
15229,2,2504600,TO NORTH COUNTY TC,1,65721,98807
15229,3,2504630,TO NORTH COUNTY TC,1,65722,98807
15229,2,2504599,TO NORTH COUNTY TC,1,65722,98807
15229,3,2504627,TO NORTH COUNTY TC,1,65722,98807
15229,3,2504637,TO NORTH COUNTY TC,1,65292,98807
15229,3,2504635,TO NORTH COUNTY TC,1,65291,98807
15229,1,2504535,TO NORTH COUNTY TC,1,65725,98807
15229,3,2504634,TO NORTH COUNTY TC,1,65292,98807
15229,1,2504542,TO NORTH COUNTY TC,1,65723,98807
15229,1,2504532,TO NORTH COUNTY TC,1,65726,98807
15229,1,2504524,TO NORTH COUNTY TC,1,65722,98807
15229,2,2504589,TO NORTH COUNTY TC,1,65721,98807
15229,1,2504538,TO NORTH COUNTY TC,1,65723,98807
15229,2,2504575,TO NORTH COUNTY TC,1,65723,98807
15223,2,2503559,TO NORTH COUNTY TC VIA VETERANS HOME,1,65622,98776
15223,2,2503561,TO NORTH COUNTY TC,1,65621,98777
15223,2,2503564,TO NORTH COUNTY TC VIA VETERANS HOME,1,65621,98776
15223,1,2503517,TO NORTH COUNTY TC VIA VETERANS HOME,1,65622,98776
15223,1,2503528,TO NORTH COUNTY TC VIA VETERANS HOME,1,65621,98776
15223,3,2503595,TO NORTH COUNTY TC VIA VETERANS HOME,1,65622,98776
15223,2,2503549,TO NORTH COUNTY TC,1,65623,98777
15223,2,2503550,TO NORTH COUNTY TC VIA VETERANS HOME,1,65623,98776
15223,1,2503522,TO NORTH COUNTY TC VIA VETERANS HOME,1,65621,98776
15223,2,2503565,TO NORTH COUNTY TC VIA VETERANS HOME,1,65621,98776
15224,2,2503695,TO SO CO MALL,0,62636,98778
15224,2,2503705,TO SO CO MALL,0,62632,98778
15224,2,2503701,TO SO CO MALL,0,62639,98778
15224,1,2503606,TO SO CO MALL,0,62640,98778
15224,1,2503617,TO SO CO MALL,0,62635,98778
15224,2,2503683,TO SO CO MALL,0,62634,98778
15224,2,2503702,TO SO CO MALL,0,62638,98778
15224,1,2503607,TO SO CO MALL,0,62641,98778
15224,2,2503681,TO SO CO MALL,0,62631,98778
15224,2,2503696,TO SO CO MALL,0,62637,98778
15200,2,2500411,TO FEE FEE & WESTPORT,1,65281,98681
15200,1,2500367,TO FEE FEE & WESTPORT,1,65542,98681
15200,1,2500361,TO FEE FEE & WESTPORT,1,65282,98681
15200,2,2500406,TO FEE FEE & WESTPORT,1,65541,98681
15200,1,2500371,TO FEE FEE & WESTPORT,1,65542,98681
15200,1,2500352,TO FEE FEE & WESTPORT,1,65541,98681
15200,1,2500356,TO FEE FEE & WESTPORT,1,65541,98681
15200,1,2500350,TO FEE FEE & WESTPORT,1,65282,98681
15200,1,2500360,TO FEE FEE & WESTPORT,1,65282,98681
15201,3,2500482,EARTH CITY,0,65293,98682
15201,1,2500423,EARTH CITY,0,65292,98682
15201,2,2500460,EARTH CITY,0,65293,98682
15201,1,2500451,EARTH CITY,0,65297,98682
15201,1,2500430,EARTH CITY,0,65292,98682
15201,1,2500421,EARTH CITY,0,65726,98682
15201,2,2500472,EARTH CITY,0,65291,98682
15201,2,2500466,EARTH CITY,0,65293,98682
15201,3,2500496,EARTH CITY,0,65721,98682
15201,2,2500459,EARTH CITY,0,65294,98682
15201,2,2500457,EARTH CITY,0,65293,98682
15201,1,2500444,EARTH CITY VIA CORPORATE WOODS,0,65293,98684
15201,1,2500439,EARTH CITY,0,65292,98682
15201,1,2500427,EARTH CITY VIA CORPORATE WOODS,0,65296,98684
15201,1,2500425,EARTH CITY VIA CORPORATE WOODS,0,65292,98684
15201,1,2500440,EARTH CITY,0,65294,98682
15220,1,2502855,TO BRENTWOOD I-64 TC,1,62451,98768
15221,3,2503241,TO LOUGHBOROUGH COMMONS,0,65580,98769
15221,3,2503240,TO LOUGHBOROUGH COMMONS,0,65574,98769
15221,2,2503157,TO LOUGHBOROUGH COMMONS,0,65578,98769
15221,1,2502979,TO LOUGHBOROUGH COMMONS,0,65579,98769
15221,3,2503287,TO LOUGHBOROUGH COMMONS,0,65581,98769
15221,1,2502940,TO LOUGHBOROUGH COMMONS,0,65583,98769
15221,3,2503253,TO LOUGHBOROUGH COMMONS,0,65572,98769
15221,1,2502989,TO LOUGHBOROUGH COMMONS,0,65581,98769
15221,2,2503107,TO LOUGHBOROUGH COMMONS,0,65581,98769
15221,1,2502975,TO LOUGHBOROUGH COMMONS,0,65586,98769
15221,2,2503097,TO LOUGHBOROUGH COMMONS,0,65575,98769
15221,3,2503257,TO LOUGHBOROUGH COMMONS,0,65576,98769
15221,1,2502977,TO LOUGHBOROUGH COMMONS,0,65581,98769
15221,1,2502921,TO LOUGHBOROUGH COMMONS,0,65574,98769
15221,1,2502910,TO LOUGHBOROUGH COMMONS,0,65581,98769
15221,1,2502947,TO LOUGHBOROUGH COMMONS,0,65582,98769
15221,1,2502974,TO LOUGHBOROUGH COMMONS,0,65582,98769
15221,3,2503270,TO LOUGHBOROUGH COMMONS,0,65579,98769
15221,2,2503150,TO LOUGHBOROUGH COMMONS,0,65578,98769
15221,2,2503126,TO LOUGHBOROUGH COMMONS,0,65579,98769
15221,2,2503149,TO LOUGHBOROUGH COMMONS,0,65573,98769
15221,1,2502968,TO LOUGHBOROUGH COMMONS,0,65571,98769
15221,1,2502958,TO LOUGHBOROUGH COMMONS,0,65573,98769
15221,2,2503094,TO LOUGHBOROUGH COMMONS,0,65576,98769
15221,2,2503104,TO LOUGHBOROUGH COMMONS,0,65579,98769
15221,2,2503096,TO LOUGHBOROUGH COMMONS,0,65572,98769
15221,2,2503145,TO LOUGHBOROUGH COMMONS,0,65579,98769
15221,2,2503099,TO LOUGHBOROUGH COMMONS,0,65571,98769
15221,1,2502945,TO LOUGHBOROUGH COMMONS,0,65573,98769
15221,2,2503132,TO LOUGHBOROUGH COMMONS,0,65582,98769
15221,2,2503100,TO LOUGHBOROUGH COMMONS,0,65574,98769
15241,1,2506853,19TH & CENTRAL,0,69141,98866
15241,1,2506878,19TH & CENTRAL,0,69151,98866
15241,1,2506870,19TH & CENTRAL,0,69151,98866
15241,3,2506933,19TH & CENTRAL,0,69141,98866
15241,1,2506879,19TH & CENTRAL,0,69141,98866
15241,2,2506894,19TH & CENTRAL,0,69141,98866
15241,1,2506887,19TH & CENTRAL,0,69151,98866
15241,3,2506930,19TH & CENTRAL,0,69141,98866
15241,1,2506861,19TH & CENTRAL,0,69141,98866
15241,2,2506908,19TH & CENTRAL,0,69151,98866
15241,2,2506903,19TH & CENTRAL,0,69141,98866
15241,1,2506874,19TH & CENTRAL,0,69151,98866
15219,1,2502832,TO VILLAGE SQUARE VIA VALLEY IND,1,62551,98765
15248,1,2507810,CASEYVILLE MARYBELLE - TO FLYING J,0,69361,98891
15248,2,2507859,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69362,98896
15248,1,2507818,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69362,98896
15248,1,2507833,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69362,98896
15248,2,2507855,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69362,98896
15248,1,2507820,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69362,98896
15248,1,2507822,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69362,98896
15248,2,2507869,CASEYVILLE MARYBELLE - TO COLLINSVILLE TC,1,69361,98896
15184,2,2497773,TO MAPLEWOOD TC,0,6524,98622
15184,2,2497782,TO MAPLEWOOD TC,0,6521,98622
15184,3,2497843,TO MAPLEWOOD TC,0,6524,98622
15184,3,2497827,TO MAPLEWOOD TC,0,6522,98622
15184,1,2497698,TO MAPLEWOOD TC,0,6522,98622
15184,3,2497847,TO MALLINCKRODT TC ONLY,0,6522,98621
15184,1,2497717,TO MAPLEWOOD TC,0,6525,98622
15184,1,2497710,TO MAPLEWOOD TC,0,6521,98623
15184,3,2497877,TO ROCK ROAD TC,1,6524,98626
15184,1,2497736,TO ROCK ROAD TC,1,6525,98626
15184,1,2497753,TO ROCK ROAD TC,1,6522,98626
15184,1,2497756,TO ROCK ROAD TC,1,6521,98626
15184,1,2497725,TO ROCK ROAD TC,1,6522,98626
15184,2,2497797,TO ROCK ROAD TC,1,6525,98626
15184,2,2497817,TO ROCK ROAD TC,1,6521,98626
15184,3,2497867,TO ROCK ROAD TC,1,6522,98626
15184,3,2497856,TO ROCK ROAD TC,1,6524,98626
15184,3,2497855,TO ROCK ROAD TC,1,6522,98626
15239,1,2506384,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,98857
15239,1,2506418,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,98857
15239,1,2506417,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69111,98857
15239,1,2506436,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69104,98857
15239,2,2506505,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69108,98857
15239,1,2506426,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69106,98857
15239,2,2506511,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,98857
15239,3,2506594,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69102,98857
15239,2,2506515,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69101,98857
15239,2,2506528,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69110,98857
15239,2,2506529,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69113,98857
15239,2,2506536,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69114,98857
15239,1,2506383,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69103,98857
15239,1,2506399,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,0,69107,98857
15250,1,2507908,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,0,69421,98899
15250,1,2507922,BELLEVILLE-SHILOH-OFALLON - TO BELLEVILLE STA,1,69421,98900
15191,2,2499043,TO SHREWSBURY TC,0,62168,98648
15191,1,2498979,TO SHREWSBURY TC,0,62162,98648
15191,2,2499063,TO SHREWSBURY TC,0,62167,98648
15191,1,2498970,TO SHREWSBURY TC,0,62165,98648
15191,2,2499059,TO SHREWSBURY TC,0,62163,98648
15191,1,2498975,TO SHREWSBURY TC,0,62165,98648
15191,3,2499101,TO SHREWSBURY TC,0,62166,98648
15191,1,2498994,TO SHREWSBURY TC,0,62166,98648
15191,3,2499105,TO SHREWSBURY TC,0,62167,98648
15191,3,2499108,TO SHREWSBURY TC,0,62172,98648
15191,2,2499048,TO SHREWSBURY TC,0,62165,98648
15191,1,2499012,TO RIVERVIEW TC,1,62164,98651
15191,3,2499147,TO RIVERVIEW TC,1,62168,98651
15191,1,2499024,TO RIVERVIEW TC,1,62166,98651
15191,1,2499015,TO RIVERVIEW TC,1,62166,98651
15191,1,2499011,TO RIVERVIEW TC,1,62168,98651
15191,3,2499134,TO RIVERVIEW TC,1,62168,98651
15191,3,2499125,TO RIVERVIEW TC,1,62170,98651
15191,1,2499006,TO RIVERVIEW TC,1,62161,98651
15191,2,2499086,TO RIVERVIEW TC,1,62168,98651
15191,2,2499083,TO RIVERVIEW TC,1,62162,98651
15191,2,2499076,TO RIVERVIEW TC,1,62164,98651
15191,3,2499130,TO RIVERVIEW TC,1,62172,98651
15191,3,2499131,TO RIVERVIEW TC,1,62165,98651
15191,2,2499070,TO RIVERVIEW TC,1,62162,98651
15249,1,2507872,MEMORIAL HOSP WESTFIELD PLZ - TO WESTFIELD PLZ,0,69401,98897
15249,1,2507888,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,1,69401,98898
15224,1,2512179,TO CIVIC CENTER TC,1,62637,98779
15224,1,2512175,TO CIVIC CENTER TC,1,62633,98779
15224,1,2503659,TO CIVIC CENTER TC,1,62635,98779
15224,1,2503663,TO CIVIC CENTER TC,1,62632,98779
15224,2,2503721,TO CIVIC CENTER TC,1,62638,98779
15224,2,2503734,TO CIVIC CENTER TC,1,62636,98779
15224,3,2503779,TO CIVIC CENTER TC,1,62631,98779
15224,2,2503724,TO CIVIC CENTER TC,1,62638,98779
15224,2,2503720,TO CIVIC CENTER TC,1,62631,98779
15224,2,2503740,TO CIVIC CENTER TC,1,62632,98779
15224,3,2503787,TO CIVIC CENTER TC,1,62635,98779
15224,1,2512169,TO CIVIC CENTER TC,1,62635,98779
15224,2,2503718,TO CIVIC CENTER TC,1,62637,98779
15224,1,2503664,TO CIVIC CENTER TC,1,62631,98779
15224,1,2512173,TO CIVIC CENTER TC,1,62632,98779
15224,1,2503657,TO CIVIC CENTER TC,1,62637,98779
15224,1,2512180,TO CIVIC CENTER TC,1,62635,98779
15225,1,2503820,TO CIVIC CENTER TC,0,65651,98780
15225,1,2503805,TO CIVIC CENTER TC,0,65664,98780
15225,2,2503891,TO CIVIC CENTER TC,0,65651,98780
15225,1,2503815,TO CIVIC CENTER TC VIA STLCC FLORISSANT VALLEY,0,65651,98783
15225,1,2503808,TO CIVIC CENTER TC,0,65653,98780
15225,1,2503837,TO CIVIC CENTER TC,0,65811,98782
15216,3,2502458,TO CWE TC,0,62511,98749
15216,3,2502452,TO CWE TC,0,62511,98749
15216,2,2502423,TO CWE TC,0,62511,98748
15216,3,2502449,TO CWE TC,0,62512,98749
15216,2,2502418,TO CWE TC,0,62512,98749
15216,2,2502416,TO CWE TC,0,62512,98749
15216,3,2502450,TO CWE TC,0,62511,98749
15216,1,2502342,TO CWE TC,0,62512,98749
15216,2,2502414,TO CWE TC,0,62512,98749
15216,2,2502417,TO CWE TC,0,62511,98749
15216,3,2502461,TO CWE TC,0,62511,98748
15216,3,2502474,TO ROCK HILL TC,1,62512,98753
15216,1,2502383,TO ROCK HILL TC,1,62513,98753
15216,2,2502427,TO ROCK HILL TC,1,62512,98753
15216,2,2502434,TO ROCK HILL TC,1,62511,98753
15216,1,2502381,TO ROCK HILL TC,1,62513,98753
15216,3,2502473,TO ROCK HILL TC,1,62511,98753
15216,2,2502426,TO ROCK HILL TC,1,62511,98753
15216,3,2502471,TO ROCK HILL TC,1,62511,98753
15216,3,2502472,TO ROCK HILL TC,1,62512,98753
15216,1,2502385,TO ROCK HILL TC,1,62513,98753
15216,3,2502468,TO ROCK HILL TC,1,62512,98753
15216,3,2502479,TO ROCK HILL TC,1,62511,98753
15216,1,2502369,TO ROCK HILL TC,1,62513,98753
15216,2,2502433,TO ROCK HILL TC,1,62512,98753
15216,1,2502401,TO STLCC FOREST PARK ONLY,1,62512,98751
15216,1,2502391,TO STLCC FOREST PARK ONLY,1,62512,98751
15216,1,2502373,TO ROCK HILL TC,1,62512,98753
15210,2,2501648,TO CLAYTON TC,0,62392,98719
15210,1,2501594,TO CLAYTON TC,0,62393,98719
15210,1,2501617,TO NORTH COUNTY TC,1,62391,98720
15210,1,2501632,TO NORTH COUNTY TC,1,62391,98720
15210,2,2501693,TO NORTH COUNTY TC,1,62392,98720
15210,2,2501689,TO NORTH COUNTY TC,1,62393,98720
15210,1,2501622,TO NORTH COUNTY TC,1,62392,98720
15210,1,2501612,TO NORTH COUNTY TC,1,62395,98720
15236,2,2505872,TO CLAYTON TC,1,65848,98851
15236,2,2505867,TO CLAYTON TC,1,65843,98851
15236,3,2505918,TO CLAYTON TC,1,65841,98851
15236,1,2505785,TO CLAYTON TC,1,65844,98851
15236,3,2505917,TO CLAYTON TC,1,65842,98851
15236,2,2505884,TO CLAYTON TC,1,65844,98851
15236,1,2505793,TO CLAYTON TC,1,65845,98851
15236,2,2505875,TO CLAYTON TC,1,65846,98851
15236,2,2505857,TO CLAYTON TC,1,65845,98851
15236,2,2505864,TO CLAYTON TC,1,65848,98851
15236,2,2505874,TO MCKNIGHT & OLD BONHOMME ONLY,1,65843,98850
15236,1,2505807,TO CLAYTON TC,1,65848,98851
15237,2,2506000,TO BALLAS TC,0,62855,98852
15237,3,2506045,TO BALLAS TC,0,62851,98852
15237,2,2506001,TO BALLAS TC,0,62856,98852
15237,1,2505963,TO BALLAS TC,0,62474,98852
15237,3,2506041,TO BALLAS TC,0,62852,98852
15237,1,2505947,TO BALLAS TC,0,62854,98852
15237,2,2506002,TO BALLAS TC,0,62857,98852
15237,3,2506064,TO NORTH HANLEY TC,1,62851,98853
15237,3,2506057,TO NORTH HANLEY TC,1,62854,98853
15237,3,2506058,TO NORTH HANLEY TC,1,62853,98853
15237,2,2506014,TO NORTH HANLEY TC,1,62856,98853
15237,3,2506066,TO NORTH HANLEY TC,1,62851,98853
15237,2,2506024,TO NORTH HANLEY TC,1,62851,98853
15238,1,2506092,TO CITY MUSEUM,0,62862,98854
15238,2,2506271,TO CITY MUSEUM,0,62861,98854
15238,1,2506071,TO CITY MUSEUM,0,62862,98854
15238,3,2506337,TO CITY MUSEUM,0,62833,98854
15238,2,2506259,TO CITY MUSEUM,0,62861,98854
15238,3,2506343,TO CITY MUSEUM,0,62861,98854
15238,1,2506084,TO CITY MUSEUM,0,62861,98854
15238,1,2506075,TO CITY MUSEUM,0,62861,98854
15238,2,2506217,TO CITY MUSEUM,0,62864,98854
15238,3,2506339,TO CITY MUSEUM,0,62861,98854
15238,1,2506083,TO CITY MUSEUM,0,62862,98854
15238,1,2506137,TO CITY MUSEUM,0,62863,98854
15238,1,2506088,TO CITY MUSEUM,0,62863,98854
15238,1,2506115,TO CITY MUSEUM,0,62863,98854
15238,1,2506105,TO CITY MUSEUM,0,62861,98854
15238,1,2506080,TO CITY MUSEUM,0,62862,98854
15238,2,2506233,TO CITY MUSEUM,0,62863,98854
15238,1,2506077,TO CITY MUSEUM,0,62862,98854
15238,2,2506229,TO CITY MUSEUM,0,62862,98854
15238,1,2506171,TO CIVIC CENTER TC,1,62861,98855
15238,2,2506322,TO CIVIC CENTER TC,1,62862,98855
15238,1,2506197,TO CIVIC CENTER TC,1,62862,98855
15238,2,2506312,TO CIVIC CENTER TC,1,62862,98855
15238,1,2506144,TO CIVIC CENTER TC,1,62862,98855
15238,1,2506159,TO CIVIC CENTER TC,1,62862,98855
15238,2,2506315,TO CIVIC CENTER TC,1,62861,98855
15238,1,2506212,TO CIVIC CENTER TC,1,62863,98855
15238,2,2506324,TO CIVIC CENTER TC,1,62862,98855
15238,1,2506175,TO CIVIC CENTER TC,1,62861,98855
15238,1,2506177,TO CIVIC CENTER TC,1,62862,98855
15238,2,2506301,TO CIVIC CENTER TC,1,62864,98855
15238,1,2506181,TO CIVIC CENTER TC,1,62861,98855
15233,2,2505279,TO CIVIC CENTER TC,0,65792,98832
15233,2,2505264,TO CIVIC CENTER TC,0,65794,98832
15233,3,2505322,TO CIVIC CENTER TC VIA PROGRESS PKY,0,65791,98830
15233,3,2505318,TO CIVIC CENTER TC VIA PROGRESS PKY,0,65793,98830
15233,2,2505270,TO CIVIC CENTER TC,0,65795,98832
15233,1,2505182,TO WELLSTON TC ONLY,0,65800,98831
15233,3,2505310,TO CIVIC CENTER TC,0,65793,98828
15233,1,2505230,TO LACKLAND & ALTOM,1,65799,98841
15233,3,2505334,TO LACKLAND & ALTOM VIA PROGRESS PKY,1,65791,98840
15233,2,2505300,TO LACKLAND & ALTOM,1,65794,98841
15233,3,2505346,TO LACKLAND & ALTOM VIA PROGRESS PKY,1,65791,98840
15233,1,2505221,TO LACKLAND & ALTOM,1,65795,98836
15233,1,2505233,TO LACKLAND & ALTOM,1,65797,98841
15233,1,2505252,TO LACKLAND & ALTOM,1,65791,98841
15227,2,2504272,TO NORTH HANLEY TC,0,65322,98791
15227,1,2504238,TO NORTH HANLEY TC,0,65321,98791
15227,3,2504326,TO NORTH HANLEY TC,0,65682,98791
15227,3,2504333,TO NORTH HANLEY TC,0,65681,98791
15227,1,2504235,TO NORTH HANLEY TC,0,65681,98791
15227,1,2504221,TO NORTH HANLEY TC,0,65685,98791
15227,3,2504331,TO NORTH HANLEY TC,0,65681,98791
15227,2,2504274,TO NORTH HANLEY TC,0,65683,98791
15227,3,2504334,TO NORTH HANLEY TC,0,65682,98791
15227,1,2504218,TO NORTH HANLEY TC,0,65323,98791
15227,2,2504294,TO NORTH COUNTY TC,1,65683,98793
15227,1,2504246,TO NORTH COUNTY TC,1,65685,98793
15227,3,2504340,TO NORTH COUNTY TC,1,65682,98793
15227,1,2504265,TO NORTH COUNTY TC,1,65681,98793
15227,2,2504313,TO NORTH COUNTY TC,1,65322,98793
15227,2,2504302,TO NORTH COUNTY TC,1,65323,98793
15227,1,2504240,TO NORTH COUNTY TC,1,65321,98793
15227,2,2504305,TO NORTH COUNTY TC,1,65683,98793
15227,3,2504345,TO NORTH COUNTY TC,1,65681,98793
15221,2,2503171,TO BROADWAY TAYLOR TC,1,65579,98770
15221,1,2503079,TO BROADWAY TAYLOR TC,1,65572,98770
15221,3,2503328,TO BROADWAY TAYLOR TC,1,65582,98770
15221,1,2503008,TO BROADWAY TAYLOR TC,1,65583,98770
15221,2,2503177,TO BROADWAY TAYLOR TC,1,65578,98770
15221,3,2503322,TO BROADWAY TAYLOR TC,1,65582,98770
15221,3,2503343,TO BROADWAY TAYLOR TC,1,65577,98770
15221,2,2503200,TO BROADWAY TAYLOR TC,1,65579,98770
15221,3,2503314,TO BROADWAY TAYLOR TC,1,65581,98770
15221,2,2503231,TO BROADWAY TAYLOR TC,1,65581,98770
15221,1,2503015,TO BROADWAY TAYLOR TC,1,65581,98770
15221,3,2503315,TO BROADWAY TAYLOR TC,1,65580,98770
15221,3,2503333,TO BROADWAY TAYLOR TC,1,65580,98770
15221,1,2503036,TO BROADWAY TAYLOR TC,1,65577,98770
15221,3,2503353,TO BROADWAY TAYLOR TC,1,65574,98770
15221,3,2503339,TO BROADWAY TAYLOR TC,1,65579,98770
15221,1,2503054,TO BROADWAY TAYLOR TC,1,65585,98770
15221,2,2503223,TO BROADWAY TAYLOR TC,1,65572,98770
15221,1,2503081,TO BROADWAY TAYLOR TC,1,65581,98770
15221,3,2503305,TO BROADWAY TAYLOR TC,1,65574,98770
15221,3,2503298,TO BROADWAY TAYLOR TC,1,65576,98770
15221,1,2503042,TO BROADWAY TAYLOR TC,1,65584,98770
15221,2,2503198,TO BROADWAY TAYLOR TC,1,65573,98770
15221,3,2503309,TO BROADWAY TAYLOR TC,1,65571,98770
15221,1,2503022,TO BROADWAY TAYLOR TC,1,65573,98770
15221,2,2503178,TO BROADWAY TAYLOR TC,1,65579,98770
15221,3,2503318,TO BROADWAY TAYLOR TC,1,65578,98770
15221,1,2503067,TO BROADWAY TAYLOR TC,1,65580,98770
15221,1,2503060,TO BROADWAY TAYLOR TC,1,65582,98770
15221,2,2503206,TO BROADWAY TAYLOR TC,1,65573,98770
15221,2,2503228,TO BROADWAY TAYLOR TC,1,65577,98770
15221,3,2503358,TO BROADWAY TAYLOR TC,1,65574,98770
15221,2,2503184,TO BROADWAY TAYLOR TC,1,65573,98770
15221,1,2503037,TO BROADWAY TAYLOR TC,1,65571,98770
15221,1,2503062,TO BROADWAY TAYLOR TC,1,65572,98770
15221,1,2503076,TO BROADWAY TAYLOR TC,1,65575,98770
15213,1,2501972,TO SHREWSBURY I-44 TC,0,62561,98729
15213,1,2501968,TO SHREWSBURY I-44 TC,0,62451,98729
15213,1,2501973,TO SHREWSBURY I-44 TC,0,62562,98729
15213,1,2501962,TO SHREWSBURY I-44 TC,0,62451,98729
15213,1,2501965,TO SHREWSBURY I-44 TC,0,62451,98729
15213,1,2501970,TO SHREWSBURY I-44 TC,0,62562,98729
15213,2,2502007,TO SHREWSBURY I-44 TC,0,62561,98729
15213,2,2502028,TO STLCC MERAMEC,1,62561,98730
15213,2,2502019,TO STLCC MERAMEC,1,62561,98730
15213,1,2501995,TO STLCC MERAMEC,1,62563,98730
15245,3,2507390,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69194,98874
15245,2,2507320,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69193,98874
15245,1,2507245,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69192,98874
15245,3,2507414,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69196,98874
15245,1,2507213,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69191,98874
15245,3,2507391,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69194,98874
15245,1,2507260,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69191,98874
15245,1,2507252,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69192,98874
15245,2,2507343,ALTA SITA TO 66TH & CLARITA VIA BOND AVE,0,69195,98874
